name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,status,Finish,board,maybeboard,image URL,image Back URL,tags,Notes,MTGO ID,Custom,Voucher,Artist
"Overlord of the Boilerbilges",6,"Enchantment Creature - Avatar Horror",R,"dsk","146",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",130423,false,false,"Helge C. Balzer"
"Magic Damper",1,"Instant",U,"fin","61",common,null,Not Owned,Non-foil,mainboard,false,,,"","",141049,false,false,"YASUNARI HIRASAKA"
"Syncopate",1,"Instant",U,"inr","89",common,null,Not Owned,Non-foil,mainboard,false,,,"","",135562,false,false,"Marta Nael"
"Temporal Manipulation",5,"Sorcery",U,"mb2","174",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",134272,false,false,"Franz Vohwinkel"
"Sandman, Shifting Scoundrel",3,"Legendary Creature - Sand Elemental Villain",G,"spm","112",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",153467,false,false,"Bartek Fedyczak"
"Batterskull",5,"Artifact - Equipment",,"plst","NPH-130",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",-1,false,false,"Mark Zug"
"Dissection Tools",5,"Artifact - Equipment",,"dsk","245",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",130621,false,false,"Diana Franco"
"Opera Love Song",2,"Instant",R,"fin","147",uncommon,null,Owned,Non-foil,mainboard,false,,,"","",141231,false,false,"Grace Zhu"
"Dragon's Rage Channeler",1,"Creature - Human Shaman",R,"sld","2048",rare,null,Owned,Non-foil,mainboard,false,,,"","",-1,false,false,"Molly Mendoza"
"Nightpack Ambusher",4,"Creature - Wolf",G,"j22","696",rare,null,Owned,Non-foil,mainboard,false,,,"","",-1,false,false,"Dan Murayama Scott"
"Wilderness Reclamation",4,"Enchantment",G,"dsc","205",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",131035,false,false,"Tyler Walpole"
"Biogenic Ooze",5,"Creature - Ooze",G,"rna","122",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",71244,false,false,"Lake Hurwitz"
"Repulsive Mutation",2,"Instant",GU,"mkm","227",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",121928,false,false,"Filip Burburan"
"Summon: G.F. Ifrit",3,"Enchantment Creature - Saga Demon",R,"fin","369",common,null,Not Owned,Non-foil,mainboard,false,,,"","",141741,false,false,"Ono Tako"
"Summon: Fenrir",3,"Enchantment Creature - Saga Wolf",G,"fin","372",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",141749,false,false,"Maiko Aoji"
"Breya, Etherium Shaper",4,"Legendary Artifact Creature - Human",BRUW,"mh3","289",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",125989,false,false,"Tiffany Turrill"
"Fable of the Mirror-Breaker",3,"Enchantment - Saga",R,"neo","141",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",97210,false,false,"Joseph Meehan"
"Summon: Bahamut",9,"Enchantment Creature - Saga Dragon",,"fin","356",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",141711,false,false,"Kota Nakatsubo"
"Minwu, White Mage",5,"Legendary Creature - Human Cleric",W,"fin","430",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",141831,false,false,"Josu Hernaiz"
"Restoration Magic",1,"Instant",W,"fin","30",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",140981,false,false,"Yumi Yaoshida"
"Edgar, King of Figaro",6,"Legendary Creature - Human Artificer Noble",U,"fin","436",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",141845,false,false,"Jake Murray"
"Intrude on the Mind",5,"Instant",U,"mkm","61",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",121608,false,false,"Magali Villeneuve"
"Relm's Sketching",4,"Sorcery",U,"fin","67",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",141061,false,false,"Smirtouille"
"Swallowed by Leviathan",3,"Instant",U,"fin","79",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",141087,false,false,"Sansyu"
"Ultros, Obnoxious Octopus",2,"Legendary Creature - Octopus",U,"fin","442",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",141859,false,false,"Domenico Cava"
"Fang, Fearless l'Cie",3,"Legendary Creature - Human Warrior",B,"fin","526",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",-1,false,false,"ikeda_cpt"
"Phantom Train",4,"Artifact - Vehicle",B,"fin","110",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",141151,false,false,"Gal Or"
"Resentful Revelation",2,"Sorcery",B,"fin","114",common,null,Not Owned,Non-foil,mainboard,false,,,"","",140915,false,false,"Justyna Dura"
"Mouser Foundry",2,"Artifact",R,"tmt","96",common,null,Not Owned,Non-foil,mainboard,false,,,"","",147815,false,false,"Jakob Eirich"
"Ravenous Robots",2,"Artifact Creature - Robot",R,"tmt","106",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",147835,false,false,"Kevin Sidharta"
"The Last Ronin",6,"Enchantment - Saga",BG,"tmt","154",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",147931,false,false,"Hokyoung Kim"
"Aang's Iceberg",3,"Enchantment",W,"tla","5",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",144486,false,false,"Matteo Bassini"
"Calix, Guided by Fate",3,"Legendary Enchantment Creature - Human Druid",GW,"mat","26",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",109174,false,false,"PINDURSKI"
"Gryff's Boon",1,"Enchantment - Aura",W,"inr","25",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",135410,false,false,"Svetlin Velinov"
"Equilibrium Adept",4,"Creature - Dog Monk",R,"tdm","106",uncommon,null,Owned,Non-foil,mainboard,false,,,"","",139165,false,false,"Leroy Steinmann"
"Oltec Matterweaver",3,"Creature - Human Artificer",W,"big","33",mythic,null,Not Owned,Non-foil,mainboard,false,,,"🤝Allies","",125233,false,false,"Inkognit"
"Warren Warleader",4,"Creature - Rabbit Knight",W,"blb","300",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",129013,false,false,"Iain McCaig"
"Ghostly Dancers",5,"Creature - Spirit",W,"dsk","13",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",130157,false,false,"Josh Newton"
"Rally the Monastery",4,"Instant",W,"tdm","19",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",138981,false,false,"David Astruga"
"Split Up",3,"Sorcery",W,"dsk","32",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",130195,false,false,"Dominik Mayer"
"Collector's Cage",2,"Artifact",W,"big","31",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",125229,false,false,"Ben Hill"
"Caretaker's Talent",3,"Enchantment - Class",W,"blb","6",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",129257,false,false,"Lindsey Look"
"Surge Engine",2,"Artifact Creature - Construct",U,"bro","320",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",-1,false,false,"Daarken"
"Malevolent Hermit",2,"Creature - Human Wizard",U,"mid","61",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",93060,false,false,"Daarken"
"Lier, Disciple of the Drowned",5,"Legendary Creature - Human Wizard",U,"tdc","157",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",138251,false,false,"Ekaterina Burmak"
"Consult the Star Charts",2,"Instant",U,"eoe","325",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",143279,false,false,"Antonio José Manzanedo"
"Cryptic Command",4,"Instant",U,"ima","48",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",65975,false,false,"Jason Rainville"
"Commit // Memory",10,"Instant",U,"akh","211",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",64032,false,false,"Ryan Alexander Lee"
"Extraordinary Journey",2,"Enchantment",U,"woe","331",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",116140,false,false,"Volkan Baǵa"
"The Legend of Kuruk",4,"Enchantment - Saga",U,"tla","355",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",145120,false,false,"Barbara Rosiak"
"Crabomination",6,"Creature - Crab Demon",B,"mh3","452",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",125683,false,false,"Nicholas Gregory"
"Ethereal Armor",1,"Enchantment - Aura",W,"dsk","7",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",130145,false,false,"Tyler Walpole"
"Optimistic Scavenger",1,"Creature - Human Scout",W,"dsk","288",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"🤝Allies","",129943,false,false,"Brian Valeza"
"Sun Titan",6,"Creature - Giant",W,"soc","178",mythic,null,Not Owned,Non-foil,mainboard,false,,,"","",148825,false,false,"Todd Lockwood"
"Leonin Lightscribe",2,"Creature - Cat Cleric",W,"stx","20",rare,null,Not Owned,Non-foil,mainboard,false,,,"⚔️Enemies","",88517,false,false,"Steven Belledin"
"Informed Inkwright",2,"Creature - Human Wizard",W,"sos","20",rare,null,Not Owned,Non-foil,mainboard,false,,,"⚔️Enemies","",149539,false,false,"Nia Kovalevski"
"Stirring Hopesinger",3,"Creature - Bird Bard",W,"sos","35",rare,null,Not Owned,Non-foil,mainboard,false,,,"⚔️Enemies","",149569,false,false,"Cristi Balanescu"
"Antiquities on the Loose",3,"Sorcery",W,"sos","7",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",149513,false,false,"Andreas Zafiratos"
"Practiced Offense",3,"Sorcery",W,"sos","25",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",149549,false,false,"Raluca Marinescu"
"Seam Rip",1,"Enchantment",W,"eoe","34",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",142681,false,false,"Sam Guay"
"Ethereal Armor",1,"Enchantment - Aura",W,"dsk","7",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",130145,false,false,"Tyler Walpole"
"Touch the Spirit Realm",3,"Enchantment",W,"neo","40",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",96994,false,false,"Marta Nael"
"Cast Out",4,"Enchantment",W,"drc","64",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",137297,false,false,"Magali Villeneuve"
"Auroral Procession",2,"Instant",GU,"tdm","169",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"","",139297,false,false,"Marco Gorlei"
"Shigeki, Jukai Visionary",2,"Legendary Enchantment Creature - Snake Druid",G,"tdc","270",rare,null,Not Owned,Non-foil,mainboard,false,,,"","",138477,false,false,"Anna Podedworna"
