name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,status,Finish,board,maybeboard,image URL,image Back URL,tags,Notes,MTGO ID,Custom,Voucher,Artist
"Foggy Swamp Spirit Keeper",3,"Creature - Human Druid Ally",BU,"tla","222",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144936,false,false,"Airi Yoshihisa"
"Hostage Taker",4,"Creature - Human Pirate",BU,"xln","223",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",65466,false,false,"Wayne Reynolds"
"Azula, Cunning Usurper",5,"Legendary Creature - Human Noble Rogue",BU,"tla","208",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144908,false,false,"Evyn Fong"
"Mayhem Devil",3,"Creature - Devil",BR,"war","204",uncommon,null,Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL;📐 Sacred","",72014,false,false,"Dmitry Burmak"
"Decadent Dragon",4,"Creature - Dragon",R,"woe","287",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116032,false,false,"Aaron Miller"
"Ozai, the Phoenix King",6,"Legendary Creature - Human Noble",BR,"tla","235",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144962,false,false,"Kekai Kotaki"
"Questing Druid",2,"Creature - Human Druid",GR,"woe","294",rare,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116060,false,false,"Greg Hildebrandt"
"Bitter Work",3,"Enchantment",GR,"tla","210",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144912,false,false,"Bun Toujo"
"Toph, Hardheaded Teacher",4,"Legendary Creature - Human Warrior Ally",GR,"tla","246",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144984,false,false,"Ruwen Liu"
"Bumi, Unleashed",5,"Legendary Creature - Human Noble Ally",GR,"tla","348",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145440,false,false,"Brigitte Roka"
"Earth King's Lieutenant",2,"Creature - Human Soldier Ally",GW,"tla","217",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144926,false,false,"Nathaniel Himawan"
"Earth King's Lieutenant",2,"Creature - Human Soldier Ally",GW,"tla","217",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144926,false,false,"Nathaniel Himawan"
"White Lotus Reinforcements",3,"Creature - Human Soldier Ally",GW,"tla","251",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144994,false,false,"Kotakan"
"White Lotus Reinforcements",3,"Creature - Human Soldier Ally",GW,"tla","251",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144994,false,false,"Kotakan"
"Tolls of War",2,"Enchantment",BW,"tla","245",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144982,false,false,"Jocelin Carmes"
"Sokka, Bold Boomeranger",2,"Legendary Creature - Human Warrior Ally",RU,"tla","240",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144972,false,false,"Toni Infante"
"Dragonfly Swarm",3,"Creature - Dragon Insect",RU,"tla","215",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144922,false,false,"John Di Giovanni"
"Dragonfly Swarm",3,"Creature - Dragon Insect",RU,"tla","215",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144922,false,false,"John Di Giovanni"
"Mosswood Dreadknight",2,"Creature - Human Knight",G,"woe","292",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116052,false,false,"Keith Garletts"
"Beifong's Bounty Hunters",4,"Creature - Human Mercenary",BG,"tla","209",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144910,false,false,"Alexandr Leskinen"
"Beifong's Bounty Hunters",4,"Creature - Human Mercenary",BG,"tla","209",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144910,false,false,"Alexandr Leskinen"
"Dai Li Agents",5,"Creature - Human Soldier",BG,"tla","214",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144920,false,false,"Eduardo Francisco"
"Heartflame Duelist",2,"Creature - Human Knight",WR,"woe","290",rare,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116044,false,false,"Allen Williams"
"Iroh, Tea Master",3,"Legendary Creature - Human Citizen Ally",RW,"tla","228",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144948,false,false,"Brian Yuen"
"Showdown of the Skalds",4,"Enchantment - Saga",RW,"khm","229",rare,null,Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;🔥 Banger","",87801,false,false,"Steven Belledin"
"Lorehold Command",5,"Instant",RW,"stx","199",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",88905,false,false,"Jason Rainville"
"Elusive Otter",1,"Creature - Otter",U,"woe","289",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116040,false,false,"Andrea Sipl"
"Doc Aurlock, Grizzled Genius",2,"Legendary Creature - Bear Druid",GU,"otj","201",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",124313,false,false,"Jesper Ejsing"
"Hermitic Herbalist",2,"Creature - Human Druid Ally",GU,"tla","226",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144944,false,false,"Kozato"
"Hermitic Herbalist",2,"Creature - Human Druid Ally",GU,"tla","226",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144944,false,false,"Kozato"
"The Goose Mother",2,"Legendary Creature - Bird Hydra",GU,"woe","204",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116752,false,false,"Jesper Ejsing"
"The Lion-Turtle",3,"Legendary Creature - Elder Cat Turtle",GU,"tla","328",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145158,false,false,"Filip Burburan"
"Katara, the Fearless",3,"Legendary Creature - Human Warrior Ally",GUW,"tla","350",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145444,false,false,"Barbara Rosiak"
"Aang, at the Crossroads",5,"Legendary Creature - Human Avatar Ally",GUW,"tla","346",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145432,false,false,"Brigitte Roka & Clifton Stommel"
"Toph, the First Metalbender",4,"Legendary Creature - Human Warrior Ally",GRW,"tla","353",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145450,false,false,"Barbara Rosiak"
"Iroh, Grand Lotus",6,"Legendary Creature - Human Noble Ally",GRU,"tla","349",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145442,false,false,"Dalton Pencarinha"
"Sokka, Tenacious Tactician",4,"Legendary Creature - Human Warrior Ally",RUW,"tla","352",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145448,false,false,"Faustine Dumontier"
"Avatar Aang",4,"Legendary Creature - Human Avatar Ally",GRUW,"tla","207",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144904,false,false,"Fahmi Fauzi"
"Sokka, Lateral Strategist",3,"Legendary Creature - Human Warrior Ally",UW,"tla","241",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144974,false,false,"Axel Sauerwald"
"Messenger Hawk",3,"Creature - Bird Scout",BU,"tla","234",common,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144960,false,false,"Daniel Romanovsky"
"Messenger Hawk",3,"Creature - Bird Scout",BU,"tla","234",common,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144960,false,false,"Daniel Romanovsky"
"Hama, the Bloodbender",5,"Legendary Creature - Human Warlock",BU,"tla","224",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144940,false,false,"Le Vuong"
"Uncle Iroh",3,"Legendary Creature - Human Noble Ally",GR,"tla","248",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144988,false,false,"Kieran Yanner"
"Abandon Attachments",2,"Instant - Lesson",RU,"tla","205",common,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144900,false,false,"Shahab Alizadeh"
"Abandon Attachments",2,"Instant - Lesson",RU,"tla","205",common,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144900,false,false,"Shahab Alizadeh"
"Professor Zei, Anthropologist",2,"Legendary Creature - Human Advisor Ally",RU,"tla","238",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144968,false,false,"Pauline Voss"
"Jet, Freedom Fighter",5,"Legendary Creature - Human Rebel Ally",RW,"tla","229",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144950,false,false,"Fahmi Fauzi"
"Guru Pathik",4,"Legendary Creature - Human Monk Ally",GU,"tla","223",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144938,false,false,"Dee Nguyen"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Fabled Passage",0,"Land",,"eld","244",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",78634,false,false,"Howard Lyon"
"Rumble Arena",0,"Land",,"tla","277",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145046,false,false,"Le Vuong"
"Secret Tunnel",0,"Land - Cave",,"tla","278",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145048,false,false,"Alexander Forssberg"
"Earth King's Lieutenant",2,"Creature - Human Soldier Ally",GW,"tla","217",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144926,false,false,"Nathaniel Himawan"
"Obsessive Pursuit",2,"Enchantment",B,"tla","340",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145420,false,false,"Sija Hong"
"Cycle of Renewal",3,"Instant - Lesson",G,"tla","170",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144824,false,false,"Jocelin Carmes"
"Monstrous Rage",1,"Instant",R,"pw25","9",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",-1,false,false,"Borja Pindado"
"Shared Roots",2,"Sorcery - Lesson",G,"tla","196",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144878,false,false,"Alfven Ato"
"Yorion, Sky Nomad",5,"Legendary Creature - Bird Serpent",UW,"iko","232",rare,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",80473,false,false,"Steven Belledin"
"Pretending Poxbearers",2,"Creature - Human Citizen Ally",BW,"tla","237",common,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144966,false,false,"Salvatorre Zee Yazzie"
"Stoke the Flames",3,"Instant",R,"m15","164",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",53544,false,false,"Ryan Barger"
"Pile On",4,"Instant",B,"mom","122",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",110090,false,false,"Javier Charro"
"Sheltered by Ghosts",2,"Enchantment - Aura",W,"dsk","30",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL;🔥 Banger","",130191,false,false,"Mirko Failoni"
"Nowhere to Run",2,"Enchantment",B,"dsk","111",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",130353,false,false,"Jodie Muir"
"Embercleave",6,"Legendary Artifact - Equipment",R,"eld","120",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",78364,false,false,"Joe Slucher"
"Figure of Destiny",1,"Creature - Kithkin",RW,"eve","139",rare,Hybrid,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;📼 LSV Retro","",30238,false,false,"Scott M. Fischer"
"Waterbending Scroll",2,"Artifact",U,"tla","81",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144642,false,false,"Dee Nguyen"
"Virtue of Loyalty",5,"Enchantment",W,"woe","38",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116368,false,false,"Piotr Dura"
"Virtue of Persistence",7,"Enchantment",B,"woe","115",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",116546,false,false,"Piotr Dura"
"Three Steps Ahead",1,"Instant",U,"otj","75",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",124061,false,false,"Francisco Miyara"
"Callous Inspector",1,"Creature - Human Soldier",B,"tla","89",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144658,false,false,"Enishi"
"Gnarled Professor",4,"Creature - Treefolk Druid",G,"stx","133",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88743,false,false,"Simon Dominic"
"North Wind Avatar",5,"Creature - Dragon Spirit Avatar",RU,"tmt","162",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",147947,false,false,"Andrey Kuzinskiy"
"Igneous Inspiration",3,"Sorcery",R,"stx","107",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",88691,false,false,"PINDURSKI"
"Eyetwitch",1,"Creature - Eye Bat",B,"stx","70",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88617,false,false,"Karl Kopinski"
"Professor of Symbology",2,"Creature - Kor Cleric",W,"stx","24",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",88525,false,false,"Jason Rainville"
"Divide by Zero",3,"Instant",U,"stx","41",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88559,false,false,"Liiga Smilshkalne"
"Echocasting Symposium",6,"Sorcery - Lesson",U,"sos","44",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",149587,false,false,"Fajareka Setiawan"
"Germination Practicum",5,"Sorcery - Lesson",G,"sos","149",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",149797,false,false,"Johan Grenier"
"Improvisation Capstone",7,"Sorcery - Lesson",R,"sos","120",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",149739,false,false,"Marta Nael"
"Zuko's Exile",5,"Instant - Lesson",,"tla","3",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144482,false,false,"Eiji Kaneda"
"Ao, the Dawn Sky",5,"Legendary Creature - Dragon Spirit",W,"neo","2",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",96908,false,false,"Chris Rahn"
"Roiling Dragonstorm",2,"Enchantment",U,"tdm","55",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",139059,false,false,"Gaboleps"
"Bandit's Talent",2,"Enchantment - Class",B,"blb","83",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",129411,false,false,"Volkan Baǵa"
"Crux of Fate",5,"Sorcery",B,"frf","65",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",55450,false,false,"Michael Komarck"
"Dragonkin Berserker",2,"Creature - Human Berserker",R,"khm","131",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",87597,false,false,"Lie Setiawan"
"Power Word Kill",2,"Instant",B,"afr","114",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",91730,false,false,"Izzy"
"Arcane Subtraction",2,"Instant",U,"stx","36",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88549,false,false,"Anastasia Ovchinnikova"
"Academic Dispute",1,"Instant",R,"stx","91",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88659,false,false,"Manuel Castañón"
"Rise of Extus",6,"Sorcery",BW,"stx","226",common,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88959,false,false,"Wylie Beckert"
"Pop Quiz",3,"Instant",U,"stx","49",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88575,false,false,"Matt Stewart"
"Enthusiastic Study",3,"Instant",R,"stx","99",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88675,false,false,"Jesper Ejsing"
"Fists of Flame",2,"Instant",R,"tle","166",common,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;🌍 Gaelaria","",-1,false,false,"Jason Kiantoro"
"Restoration Seminar",7,"Sorcery - Lesson",W,"sos","30",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",149559,false,false,"Josu Hernaiz"
"Decorum Dissertation",5,"Sorcery - Lesson",B,"sos","78",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",149655,false,false,"Mila Pesic"
"Mascot Exhibition",7,"Sorcery - Lesson",,"stx","5",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",88485,false,false,"Randy Vargas"
"Young Blue Dragon",5,"Creature - Dragon",U,"clb","106",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",100220,false,false,"Tuan Duong Chu"
"Gingerbread Hunter",5,"Creature - Giant",G,"woe","227",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",116812,false,false,"Milivoj Ćeran"
"Woodland Acolyte",3,"Creature - Human Cleric",W,"woe","241",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",116868,false,false,"Steve Prescott"
"Cheeky House-Mouse",1,"Creature - Mouse",W,"woe","7",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116304,false,false,"Uriah Voth"
"Animating Faerie",3,"Creature - Faerie",U,"eld","38",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",78176,false,false,"Joseph Meehan"
"Rimrock Knight",2,"Creature - Dwarf Knight",R,"eld","294",common,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;👑 LOL","",-1,false,false,"Josu Hernaiz"
"Grabby Giant",4,"Creature - Giant",R,"woe","133",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116586,false,false,"Johann Bodin"
"Imodane's Recruiter",3,"Creature - Human Knight",R,"woe","229",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL;🔥 Banger","",116820,false,false,"Néstor Ossandón Leal"
"Picnic Ruiner",2,"Creature - Goblin Rogue",R,"woe","232",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116832,false,false,"Edgar Sánchez Hidalgo"
"Realm-Cloaked Giant",7,"Creature - Giant",W,"eld","26",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",78146,false,false,"Adam Paquette"
"Shrouded Shepherd",2,"Creature - Spirit Warrior",WB,"woe","236",uncommon,Hybrid,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",116848,false,false,"Randy Vargas"
"Beluna Grandsquall",3,"Legendary Creature - Giant Noble",GRU,"woe","285",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116024,false,false,"Kev Walker"
"Watery Grasp",1,"Enchantment - Aura",U,"tla","82",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144644,false,false,"Rose Benjamin"
"Corrupt Court Official",2,"Creature - Human Advisor",B,"tla","92",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144664,false,false,"Norikatsu Miyoshi"
"Hollow Scavenger",3,"Creature - Wolf",G,"woe","174",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116686,false,false,"Michele Giorgi"
"Mizzix's Mastery",4,"Sorcery",R,"c15","29",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;📼 LSV Retro;🔥 Banger","",-1,false,false,"Dan Murayama Scott"
"Fists of Flame",2,"Instant",R,"tle","166",common,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;🌍 Gaelaria","",-1,false,false,"Jason Kiantoro"
"Academic Dispute",1,"Instant",R,"stx","91",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88659,false,false,"Manuel Castañón"
"Field Trip",3,"Sorcery",G,"stx","131",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88739,false,false,"Piotr Dura"
"Field Trip",3,"Sorcery",G,"stx","131",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88739,false,false,"Piotr Dura"
"Aang's Journey",2,"Sorcery - Lesson",,"tla","1",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144478,false,false,"Kotakan"
"Barrels of Blasting Jelly",1,"Artifact",,"tla","254",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145000,false,false,"Salvatorre Zee Yazzie"
"Otter-Penguin",2,"Creature - Otter Bird",U,"tla","67",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",144614,false,false,"Eilene Cherie"
"Pyrewood Gearhulk",6,"Artifact Creature - Construct",GR,"dft","216",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",136555,false,false,"Martin de Diego Sádaba"
"Oildeep Gearhulk",4,"Artifact Creature - Construct",BU,"dft","215",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",136553,false,false,"Artur Nakhodkin"
"Plagon, Lord of the Beach",3,"Legendary Creature - Starfish Wizard",U,"j25","37",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",132754,false,false,"GOSSAN"
"Mockingbird",1,"Creature - Bird Bard",U,"blb","305",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",129023,false,false,"Mariah Tekulve"
"Coalstoke Gearhulk",5,"Artifact Creature - Construct",BR,"dft","198",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",136519,false,false,"Nino Vecia"
"Brightglass Gearhulk",4,"Artifact Creature - Construct",GW,"dft","191",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",136505,false,false,"José Parodi"
"Riptide Gearhulk",5,"Artifact Creature - Construct",UW,"dft","219",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",136561,false,false,"Artur Nakhodkin"
"Figure of Fable",1,"Creature - Kithkin",GW,"ecl","224",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",146841,false,false,"Omar Rayyan"
"Callous Inspector",1,"Creature - Human Soldier",B,"tla","89",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144658,false,false,"Enishi"
"Jadar, Ghoulcaller of Nephalia",2,"Legendary Creature - Human Wizard",B,"mid","108",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",93176,false,false,"Yongjae Choi"
"Otter-Penguin",2,"Creature - Otter Bird",U,"tla","67",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",144614,false,false,"Eilene Cherie"
"Lord Skitter, Sewer King",3,"Legendary Creature - Rat Noble",B,"woe","97",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;🔥 Banger","",116510,false,false,"Jesper Ejsing"
"Jace, the Mind Sculptor",4,"Legendary Planeswalker - Jace",U,"sld","8001",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;📼 LSV Retro","",-1,false,false,"Wizard of Barge"
"The Wandering Emperor",4,"Legendary Planeswalker",W,"neo","316",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",-1,false,false,"Hisashi Momose"
"Chandra, Torch of Defiance",4,"Legendary Planeswalker - Chandra",R,"ss3","1",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;📼 LSV Retro","",-1,false,false,"Magali Villeneuve"
"Tablet of Discovery",3,"Artifact",R,"sos","132",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",149763,false,false,"Craig J Spearing"
"Bard the Bowman",3,"Legendary Creature - Human Archer",UW,"hob","145",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",154228,false,false,"Miklós Ligeti"
